country,date,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
United Kingdom,2024-02-05,264487.12,264487.12,264487.12,391.7809,391.7809,391.7809,122.56319,122.56319,122.56319,0.18155105,0.18155105,0.18155105
United Kingdom,2024-02-12,264876.06,264876.06,264876.06,392.35706,392.35706,392.35706,55.563187,55.563187,55.563187,0.08230493,0.08230493,0.08230493
United Kingdom,2024-02-19,265296.34,265296.34,265296.34,392.9796,392.9796,392.9796,60.039375,60.039375,60.039375,0.08893545,0.08893545,0.08893545
United Kingdom,2024-02-26,265842.12,265842.12,265842.12,393.78806,393.78806,393.78806,77.96795,77.96795,77.96795,0.11549278,0.11549278,0.11549278
United Kingdom,2024-03-04,265963.47,265963.47,265963.47,393.9678,393.9678,393.9678,17.33398,17.33398,17.33398,0.025676573,0.025676573,0.025676573
United Kingdom,2024-03-11,266278.8,266278.8,266278.8,394.4349,394.4349,394.4349,45.048267,45.048267,45.048267,0.06672934,0.06672934,0.06672934
United Kingdom,2024-03-18,267168.94,267168.94,267168.94,395.75345,395.75345,395.75345,127.16255,127.16255,127.16255,0.18836403,0.18836403,0.18836403
United Kingdom,2024-03-25,266512.28,266512.28,266512.28,394.78073,394.78073,394.78073,-93.808876,-93.808876,-93.808876,-0.13895772,-0.13895772,-0.13895772
United Kingdom,2024-04-01,265971.22,265971.22,265971.22,393.97928,393.97928,393.97928,-77.29459,-77.29459,-77.29459,-0.114495344,-0.114495344,-0.114495344
United Kingdom,2024-04-08,268080.56,268080.56,268080.56,397.1038,397.1038,397.1038,301.33398,301.33398,301.33398,0.44636163,0.44636163,0.44636163
United Kingdom,2024-04-15,269772.5,269772.5,269772.5,399.61005,399.61005,399.61005,241.70541,241.70541,241.70541,0.3580347,0.3580347,0.3580347
United Kingdom,2024-04-22,270655.8,270655.8,270655.8,400.91852,400.91852,400.91852,126.191124,126.191124,126.191124,0.18692507,0.18692507,0.18692507
United Kingdom,2024-04-29,271956.97,271956.97,271956.97,402.8459,402.8459,402.8459,185.87683,185.87683,185.87683,0.27533665,0.27533665,0.27533665
United Kingdom,2024-05-06,272057.3,272057.3,272057.3,402.9945,402.9945,402.9945,14.333981,14.333981,14.333981,0.021232717,0.021232717,0.021232717
United Kingdom,2024-05-13,273321.84,273321.84,273321.84,404.86765,404.86765,404.86765,180.64827,180.64827,180.64827,0.26759163,0.26759163,0.26759163
United Kingdom,2024-05-20,274476.38,274476.38,274476.38,406.57785,406.57785,406.57785,164.93398,164.93398,164.93398,0.2443143,0.2443143,0.2443143
United Kingdom,2024-05-27,274708.84,275233.88,273221.66,406.92218,407.69992,404.71927,33.20761,108.21312,-179.24448,0.049189948,0.16029452,-0.26551223
United Kingdom,2024-06-03,274917.78,275712.62,272121.6,407.2317,408.40906,403.08975,29.84972,92.63111,-129.08762,0.044215955,0.13721311,-0.1912156
United Kingdom,2024-06-10,275474.53,276458.03,271473.03,408.0564,409.51324,402.12903,79.53523,132.41933,-135.63219,0.11781437,0.19615081,-0.20090999
United Kingdom,2024-06-17,276191.78,277052.88,271112.34,409.11884,410.39435,401.59476,102.46502,118.03595,-166.60324,0.15177993,0.17484494,-0.24678694
United States,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,2020-01-27,-1187.7239,-1187.7239,-1187.7239,-0.3510965,-0.3510965,-0.3510965,-169.67484,-169.67484,-169.67484,-0.050156645,-0.050156645,-0.050156645
United States,2020-02-03,-1957.7811,-1957.7811,-1957.7811,-0.57872885,-0.57872885,-0.57872885,-110.00817,-110.00817,-110.00817,-0.03251891,-0.03251891,-0.03251891
United States,2020-02-10,-3003.505,-3003.505,-3003.505,-0.88784957,-0.88784957,-0.88784957,-149.38913,-149.38913,-149.38913,-0.044160094,-0.044160094,-0.044160094
United States,2020-02-17,-3382.5623,-3382.5623,-3382.5623,-0.9999006,-0.9999006,-0.9999006,-54.151028,-54.151028,-54.151028,-0.016007287,-0.016007287,-0.016007287
United States,2020-02-24,-3157.431,-3157.431,-3157.431,-0.93335074,-0.93335074,-0.93335074,32.16162,32.16162,32.16162,0.00950712,0.00950712,0.00950712
United States,2020-03-02,-2720.2993,-2720.2993,-2720.2993,-0.8041327,-0.8041327,-0.8041327,62.44734,62.44734,62.44734,0.018459713,0.018459713,0.018459713
United States,2020-03-09,-2275.768,-2275.768,-2275.768,-0.6727273,-0.6727273,-0.6727273,63.50448,63.50448,63.50448,0.018772209,0.018772209,0.018772209
United States,2020-03-16,-922.83673,-922.83673,-922.83673,-0.27279466,-0.27279466,-0.27279466,193.27591,193.27591,193.27591,0.057133228,0.057133228,0.057133228
United States,2020-03-23,4977.2944,4977.2944,4977.2944,1.4713106,1.4713106,1.4713106,842.8759,842.8759,842.8759,0.2491579,0.2491579,0.2491579
United States,2020-03-30,20247.426,20247.426,20247.426,5.98523,5.98523,5.98523,2181.4473,2181.4473,2181.4473,0.6448456,0.6448456,0.6448456
United States,2020-04-06,42712.957,42712.957,42712.957,12.626142,12.626142,12.626142,3209.3616,3209.3616,3209.3616,0.9487017,0.9487017,0.9487017
United States,2020-04-13,64022.29,64022.29,64022.29,18.925276,18.925276,18.925276,3044.1902,3044.1902,3044.1902,0.8998763,0.8998763,0.8998763
United States,2020-04-20,83048.42,83048.42,83048.42,24.549486,24.549486,24.549486,2718.0188,2718.0188,2718.0188,0.8034586,0.8034586,0.8034586
United States,2020-04-27,97444.95,97444.95,97444.95,28.805164,28.805164,28.805164,2056.6472,2056.6472,2056.6472,0.6079542,0.6079542,0.6079542
United States,2020-05-04,110168.88,110168.88,110168.88,32.566418,32.566418,32.566418,1817.7045,1817.7045,1817.7045,0.5373216,0.5373216,0.5373216
United States,2020-05-11,121110.414,121110.414,121110.414,35.80078,35.80078,35.80078,1563.0759,1563.0759,1563.0759,0.46205226,0.46205226,0.46205226
United States,2020-05-18,129312.74,129312.74,129312.74,38.22543,38.22543,38.22543,1171.7616,1171.7616,1171.7616,0.346378,0.346378,0.346378
United States,2020-05-25,135956.88,135956.88,135956.88,40.189465,40.189465,40.189465,949.1616,949.1616,949.1616,0.28057644,0.28057644,0.28057644
United States,2020-06-01,141363.4,141363.4,141363.4,41.78766,41.78766,41.78766,772.36163,772.36163,772.36163,0.22831357,0.22831357,0.22831357
United States,2020-06-08,146378.55,146378.55,146378.55,43.270153,43.270153,43.270153,716.4473,716.4473,716.4473,0.21178505,0.21178505,0.21178505
United States,2020-06-15,151479.47,151479.47,151479.47,44.77801,44.77801,44.77801,728.70447,728.70447,728.70447,0.21540831,0.21540831,0.21540831
United States,2020-06-22,157208.4,157208.4,157208.4,46.471508,46.471508,46.471508,818.41876,818.41876,818.41876,0.24192826,0.24192826,0.24192826
United States,2020-06-29,164059.73,164059.73,164059.73,48.49679,48.49679,48.49679,978.7616,978.7616,978.7616,0.28932634,0.28932634,0.28932634
United States,2020-07-06,173351.27,173351.27,173351.27,51.243412,51.243412,51.243412,1327.3616,1327.3616,1327.3616,0.39237407,0.39237407,0.39237407
United States,2020-07-13,184222.6,184222.6,184222.6,54.457027,54.457027,54.457027,1553.0474,1553.0474,1553.0474,0.45908776,0.45908776,0.45908776
United States,2020-07-20,196274.12,196274.12,196274.12,58.019512,58.019512,58.019512,1721.6473,1721.6473,1721.6473,0.5089267,0.5089267,0.5089267
United States,2020-07-27,208254.86,208254.86,208254.86,61.56107,61.56107,61.56107,1711.5331,1711.5331,1711.5331,0.50593686,0.50593686,0.50593686
United States,2020-08-03,219554.19,219554.19,219554.19,64.90121,64.90121,64.90121,1614.1902,1614.1902,1614.1902,0.47716185,0.47716185,0.47716185
United States,2020-08-10,231003.33,231003.33,231003.33,68.28562,68.28562,68.28562,1635.5902,1635.5902,1635.5902,0.4834878,0.4834878,0.4834878
United States,2020-08-17,241518.25,241518.25,241518.25,71.39388,71.39388,71.39388,1502.133,1502.133,1502.133,0.44403726,0.44403726,0.44403726
United States,2020-08-24,250188.98,250188.98,250188.98,73.956985,73.956985,73.956985,1238.6759,1238.6759,1238.6759,0.36615816,0.36615816,0.36615816
United States,2020-08-31,257779.92,257779.92,257779.92,76.2009,76.2009,76.2009,1084.4188,1084.4188,1084.4188,0.32055905,0.32055905,0.32055905
United States,2020-09-07,264546.84,264546.84,264546.84,78.20123,78.20123,78.20123,966.70447,966.70447,966.70447,0.2857622,0.2857622,0.2857622
United States,2020-09-14,271284.78,271284.78,271284.78,80.193,80.193,80.193,962.56165,962.56165,962.56165,0.28453752,0.28453752,0.28453752
United States,2020-09-21,278813.5,278813.5,278813.5,82.418526,82.418526,82.418526,1075.5331,1075.5331,1075.5331,0.3179324,0.3179324,0.3179324
United States,2020-09-28,284468.44,284468.44,284468.44,84.09015,84.09015,84.09015,807.84735,807.84735,807.84735,0.2388033,0.2388033,0.2388033
United States,2020-10-05,292263.56,292263.56,292263.56,86.394424,86.394424,86.394424,1113.5902,1113.5902,1113.5902,0.32918227,0.32918227,0.32918227
United States,2020-10-12,298282.5,298282.5,298282.5,88.173645,88.173645,88.173645,859.84735,859.84735,859.84735,0.25417474,0.25417474,0.25417474
United States,2020-10-19,305697.44,305697.44,305697.44,90.36553,90.36553,90.36553,1059.2759,1059.2759,1059.2759,0.3131267,0.3131267,0.3131267
United States,2020-10-26,313999.56,313999.56,313999.56,92.81968,92.81968,92.81968,1186.0188,1186.0188,1186.0188,0.35059246,0.35059246,0.35059246
United States,2020-11-02,326185.7,326185.7,326185.7,96.42196,96.42196,96.42196,1740.8759,1740.8759,1740.8759,0.5146107,0.5146107,0.5146107
United States,2020-11-09,338829.62,338829.62,338829.62,100.15956,100.15956,100.15956,1806.2759,1806.2759,1806.2759,0.5339433,0.5339433,0.5339433
United States,2020-11-16,354310.97,354310.97,354310.97,104.73591,104.73591,104.73591,2211.6187,2211.6187,2211.6187,0.6537644,0.6537644,0.6537644
United States,2020-11-23,370973.28,370973.28,370973.28,109.66137,109.66137,109.66137,2380.333,2380.333,2380.333,0.7036371,0.7036371,0.7036371
United States,2020-11-30,390604.22,390604.22,390604.22,115.46436,115.46436,115.46436,2804.4187,2804.4187,2804.4187,0.8289988,0.8289988,0.8289988
United States,2020-12-07,414413.97,414413.97,414413.97,122.502625,122.502625,122.502625,3401.3901,3401.3901,3401.3901,1.0054662,1.0054662,1.0054662
United States,2020-12-14,438409.7,438409.7,438409.7,129.59587,129.59587,129.59587,3427.9617,3427.9617,3427.9617,1.0133208,1.0133208,1.0133208
United States,2020-12-21,463340.8,463340.8,463340.8,136.96562,136.96562,136.96562,3561.59,3561.59,3561.59,1.052822,1.052822,1.052822
United States,2020-12-28,490933.94,490933.94,490933.94,145.12228,145.12228,145.12228,3941.876,3941.876,3941.876,1.1652362,1.1652362,1.1652362
United States,2021-01-04,515088.47,515088.47,515088.47,152.26247,152.26247,152.26247,3450.6458,3450.6458,3450.6458,1.0200263,1.0200263,1.0200263
United States,2021-01-11,539183.0,539183.0,539183.0,159.38492,159.38492,159.38492,3442.0742,3442.0742,3442.0742,1.0174927,1.0174927,1.0174927
United States,2021-01-18,561037.8,561037.8,561037.8,165.8453,165.8453,165.8453,3122.1218,3122.1218,3122.1218,0.92291325,0.92291325,0.92291325
United States,2021-01-25,579176.5,579176.5,579176.5,171.20718,171.20718,171.20718,2591.241,2591.241,2591.241,0.76598245,0.76598245,0.76598245
United States,2021-02-01,594958.4,594958.4,594958.4,175.87238,175.87238,175.87238,2254.5505,2254.5505,2254.5505,0.6664552,0.6664552,0.6664552
United States,2021-02-08,605507.9,605507.9,605507.9,178.99086,178.99086,178.99086,1507.0742,1507.0742,1507.0742,0.44549793,0.44549793,0.44549793
United States,2021-02-15,614463.75,614463.75,614463.75,181.63824,181.63824,181.63824,1279.4076,1279.4076,1279.4076,0.37819862,0.37819862,0.37819862
United States,2021-02-22,621200.25,621200.25,621200.25,183.6296,183.6296,183.6296,962.36,962.36,962.36,0.28447792,0.28447792,0.28447792
United States,2021-03-01,625084.0,625084.0,625084.0,184.77763,184.77763,184.77763,554.8155,554.8155,554.8155,0.16400595,0.16400595,0.16400595
United States,2021-03-08,626979.7,626979.7,626979.7,185.33801,185.33801,185.33801,270.8155,270.8155,270.8155,0.080054276,0.080054276,0.080054276
United States,2021-03-15,628413.8,628413.8,628413.8,185.76195,185.76195,185.76195,204.87263,204.87263,204.87263,0.060561273,0.060561273,0.060561273
United States,2021-03-22,630671.3,630671.3,630671.3,186.42928,186.42928,186.42928,322.50122,322.50122,322.50122,0.09533281,0.09533281,0.09533281
United States,2021-03-29,631530.0,631530.0,631530.0,186.6831,186.6831,186.6831,122.67264,122.67264,122.67264,0.036262583,0.036262583,0.036262583
United States,2021-04-05,634789.75,634789.75,634789.75,187.6467,187.6467,187.6467,465.67264,465.67264,465.67264,0.13765492,0.13765492,0.13765492
United States,2021-04-12,636593.8,636593.8,636593.8,188.18,188.18,188.18,257.72977,257.72977,257.72977,0.07618608,0.07618608,0.07618608
United States,2021-04-19,640639.75,640639.75,640639.75,189.37598,189.37598,189.37598,577.98694,577.98694,577.98694,0.17085552,0.17085552,0.17085552
United States,2021-04-26,644901.44,644901.44,644901.44,190.63576,190.63576,190.63576,608.8155,608.8155,608.8155,0.1799686,0.1799686,0.1799686
United States,2021-05-03,648297.56,648297.56,648297.56,191.63966,191.63966,191.63966,485.15836,485.15836,485.15836,0.14341499,0.14341499,0.14341499
United States,2021-05-10,651980.06,651980.06,651980.06,192.72824,192.72824,192.72824,526.07263,526.07263,526.07263,0.15550943,0.15550943,0.15550943
United States,2021-05-17,656491.2,656491.2,656491.2,194.06174,194.06174,194.06174,644.4441,644.4441,644.4441,0.19050056,0.19050056,0.19050056
United States,2021-05-24,659693.06,659693.06,659693.06,195.00824,195.00824,195.00824,457.4155,457.4155,457.4155,0.13521408,0.13521408,0.13521408
United States,2021-05-31,663401.8,663401.8,663401.8,196.10455,196.10455,196.10455,529.8155,529.8155,529.8155,0.15661584,0.15661584,0.15661584
United States,2021-06-07,666347.9,666347.9,666347.9,196.97543,196.97543,196.97543,420.87265,420.87265,420.87265,0.12441184,0.12441184,0.12441184
United States,2021-06-14,669877.6,669877.6,669877.6,198.01883,198.01883,198.01883,504.24408,504.24408,504.24408,0.1490568,0.1490568,0.1490568
United States,2021-06-21,673200.1,673200.1,673200.1,199.00098,199.00098,199.00098,474.64407,474.64407,474.64407,0.14030692,0.14030692,0.14030692
United States,2021-06-28,677238.6,677238.6,677238.6,200.19478,200.19478,200.19478,576.9298,576.9298,576.9298,0.17054303,0.17054303,0.17054303
United States,2021-07-05,680804.56,680804.56,680804.56,201.24887,201.24887,201.24887,509.4155,509.4155,509.4155,0.1505855,0.1505855,0.1505855
United States,2021-07-12,684654.6,684654.6,684654.6,202.387,202.387,202.387,550.0155,550.0155,550.0155,0.16258705,0.16258705,0.16258705
United States,2021-07-19,690075.56,690075.56,690075.56,203.98943,203.98943,203.98943,774.41547,774.41547,774.41547,0.2289207,0.2289207,0.2289207
United States,2021-07-26,697484.7,697484.7,697484.7,206.1796,206.1796,206.1796,1058.4441,1058.4441,1058.4441,0.3128808,0.3128808,0.3128808
United States,2021-08-02,708317.0,708317.0,708317.0,209.38168,209.38168,209.38168,1547.4727,1547.4727,1547.4727,0.45743987,0.45743987,0.45743987
United States,2021-08-09,722233.9,722233.9,722233.9,213.49557,213.49557,213.49557,1988.1298,1988.1298,1988.1298,0.58770007,0.58770007,0.58770007
United States,2021-08-16,739308.56,739308.56,739308.56,218.54294,218.54294,218.54294,2439.2441,2439.2441,2439.2441,0.7210515,0.7210515,0.7210515
United States,2021-08-23,758731.1,758731.1,758731.1,224.28432,224.28432,224.28432,2774.644,2774.644,2774.644,0.8201972,0.8201972,0.8201972
United States,2021-08-30,779107.4,779107.4,779107.4,230.30765,230.30765,230.30765,2910.9011,2910.9011,2910.9011,0.8604755,0.8604755,0.8604755
United States,2021-09-06,799486.94,799486.94,799486.94,236.33192,236.33192,236.33192,2911.3584,2911.3584,2911.3584,0.8606106,0.8606106,0.8606106
United States,2021-09-13,819210.44,819210.44,819210.44,242.16228,242.16228,242.16228,2817.644,2817.644,2817.644,0.8329082,0.8329082,0.8329082
United States,2021-09-20,837685.94,837685.94,837685.94,247.62372,247.62372,247.62372,2639.3584,2639.3584,2639.3584,0.7802062,0.7802062,0.7802062
United States,2021-09-27,855238.25,855238.25,855238.25,252.81226,252.81226,252.81226,2507.4727,2507.4727,2507.4727,0.7412202,0.7412202,0.7412202
United States,2021-10-04,869511.75,869511.75,869511.75,257.0316,257.0316,257.0316,2039.0726,2039.0726,2039.0726,0.602759,0.602759,0.602759
United States,2021-10-11,882390.44,882390.44,882390.44,260.8386,260.8386,260.8386,1839.8156,1839.8156,1839.8156,0.5438577,0.5438577,0.5438577
United States,2021-10-18,894114.94,894114.94,894114.94,264.30438,264.30438,264.30438,1674.9298,1674.9298,1674.9298,0.49511677,0.49511677,0.49511677
United States,2021-10-25,905104.5,905104.5,905104.5,267.55295,267.55295,267.55295,1569.9298,1569.9298,1569.9298,0.46407828,0.46407828,0.46407828
United States,2021-11-01,915917.2,915917.2,915917.2,270.74924,270.74924,270.74924,1544.6726,1544.6726,1544.6726,0.45661217,0.45661217,0.45661217
United States,2021-11-08,927268.9,927268.9,927268.9,274.10486,274.10486,274.10486,1621.6726,1621.6726,1621.6726,0.47937372,0.47937372,0.47937372
United States,2021-11-15,937341.4,937341.4,937341.4,277.08234,277.08234,277.08234,1438.9298,1438.9298,1438.9298,0.4253541,0.4253541,0.4253541
United States,2021-11-22,948395.3,948395.3,948395.3,280.3499,280.3499,280.3499,1579.1298,1579.1298,1579.1298,0.46679786,0.46679786,0.46679786
United States,2021-11-29,961239.2,961239.2,961239.2,284.14664,284.14664,284.14664,1834.8441,1834.8441,1834.8441,0.54238814,0.54238814,0.54238814
United States,2021-12-06,974875.75,974875.75,974875.75,288.17764,288.17764,288.17764,1948.0726,1948.0726,1948.0726,0.575859,0.575859,0.575859
United States,2021-12-13,987301.0,987301.0,987301.0,291.85062,291.85062,291.85062,1775.0441,1775.0441,1775.0441,0.524711,0.524711,0.524711
United States,2021-12-20,999969.3,999969.3,999969.3,295.59543,295.59543,295.59543,1809.7583,1809.7583,1809.7583,0.53497267,0.53497267,0.53497267
United States,2021-12-27,1014254.06,1014254.06,1014254.06,299.81805,299.81805,299.81805,2040.6726,2040.6726,2040.6726,0.60323197,0.60323197,0.60323197
United States,2022-01-03,1030470.1,1030470.1,1030470.1,304.6116,304.6116,304.6116,2316.5852,2316.5852,2316.5852,0.684793,0.684793,0.684793
United States,2022-01-10,1051573.2,1051573.2,1051573.2,310.84976,310.84976,310.84976,3014.728,3014.728,3014.728,0.89116716,0.89116716,0.89116716
United States,2022-01-17,1074783.6,1074783.6,1074783.6,317.71088,317.71088,317.71088,3315.776,3315.776,3315.776,0.9801582,0.9801582,0.9801582
United States,2022-01-24,1098136.9,1098136.9,1098136.9,324.6142,324.6142,324.6142,3336.1804,3336.1804,3336.1804,0.98618996,0.98618996,0.98618996
United States,2022-01-31,1118087.4,1118087.4,1118087.4,330.51166,330.51166,330.51166,2850.0615,2850.0615,2850.0615,0.842491,0.842491,0.842491
United States,2022-02-07,1133732.5,1133732.5,1133732.5,335.1364,335.1364,335.1364,2235.014,2235.014,2235.014,0.6606801,0.6606801,0.6606801
United States,2022-02-14,1143517.9,1143517.9,1143517.9,338.02902,338.02902,338.02902,1397.9186,1397.9186,1397.9186,0.41323102,0.41323102,0.41323102
United States,2022-02-21,1149029.0,1149029.0,1149029.0,339.65814,339.65814,339.65814,787.29956,787.29956,787.29956,0.23272929,0.23272929,0.23272929
United States,2022-02-28,1153075.2,1153075.2,1153075.2,340.85422,340.85422,340.85422,578.0408,578.0408,578.0408,0.17087145,0.17087145,0.17087145
